x0,x1,x2,x3,uMs_cmd,uTs_cmd,iMs_cmd,iMs,iTs_cmd,iTs
2.21845e-005,0.724703,9.89351,-0.491251,-0.12332,5.31216,0,2.21697e-005,0.726575,0.724706
2.26366e-005,0.724703,9.89489,-0.466516,-0.123336,5.31309,0,2.25814e-005,0.726575,0.724702
2.25717e-005,0.724653,9.89627,-0.441777,-0.123347,5.31346,0,2.25711e-005,0.726497,0.724657
2.29638e-005,0.72465,9.89765,-0.417034,-0.123362,5.31445,0,2.29117e-005,0.726497,0.724649
2.29454e-005,0.724605,9.89902,-0.392289,-0.123374,5.31474,0,2.2962e-005,0.726421,0.72461
2.32689e-005,0.724597,9.90039,-0.367539,-0.123389,5.3158,0,2.322e-005,0.726421,0.724597
2.33097e-005,0.72456,9.90175,-0.342787,-0.123402,5.31598,0,2.33473e-005,0.726347,0.724566
2.35531e-005,0.724546,9.90311,-0.318031,-0.123415,5.31713,0,2.35077e-005,0.726347,0.724546
2.36692e-005,0.724516,9.90446,-0.293271,-0.123429,5.31719,0,2.37325e-005,0.726275,0.724525
2.38178e-005,0.724496,9.90581,-0.268508,-0.123441,5.31846,0,2.37761e-005,0.726275,0.724496
2.40292e-005,0.724476,9.90716,-0.243742,-0.123458,5.31836,0,2.41196e-005,0.726204,0.724487
2.40643e-005,0.724447,9.90851,-0.218972,-0.123467,5.31978,0,2.40267e-005,0.726204,0.724447
2.4392e-005,0.724439,9.90985,-0.1942,-0.123485,5.31948,0,2.44605e-005,0.726136,0.724453
2.4294e-005,0.7244,9.91118,-0.169423,-0.123494,5.32109,0,2.42611e-005,0.726136,0.7244
2.47103e-005,0.724405,9.91252,-0.144644,-0.123511,5.32184,0,2.46661e-005,0.726136,0.724404
2.45084e-005,0.724353,9.91384,-0.119861,-0.12352,5.32239,0,2.44808e-005,0.726069,0.724354
2.48971e-005,0.724357,9.91517,-0.0950744,-0.123537,5.32315,0,2.48547e-005,0.726069,0.724356
2.47091e-005,0.724307,9.91649,-0.0702848,-0.123546,5.32367,0,2.46877e-005,0.726003,0.724308
2.50678e-005,0.72431,9.91781,-0.0454919,-0.123563,5.32445,0,2.50273e-005,0.726003,0.724309
2.48978e-005,0.724263,9.91912,-0.0206958,-0.123573,5.32495,0,2.48839e-005,0.725939,0.724265
2.52233e-005,0.724264,9.92043,0.00410369,-0.123589,5.32575,0,2.51847e-005,0.725939,0.724263
2.50765e-005,0.72422,9.92174,0.0289064,-0.123599,5.3262,0,2.50715e-005,0.725876,0.724222
2.53645e-005,0.724218,9.92304,0.0537124,-0.123615,5.32704,0,2.53278e-005,0.725876,0.724218
2.52474e-005,0.724178,9.92435,0.0785216,-0.123625,5.32744,0,2.52534e-005,0.725815,0.724181
2.54922e-005,0.724174,9.92564,0.103334,-0.12364,5.32832,0,2.54575e-005,0.725815,0.724173
2.54132e-005,0.724138,9.92694,0.12815,-0.123652,5.32866,0,2.54327e-005,0.725755,0.724142
2.56072e-005,0.72413,9.92822,0.152969,-0.123666,5.3296,0,2.55747e-005,0.725755,0.72413
2.5577e-005,0.724099,9.92951,0.177791,-0.123679,5.32985,0,2.56132e-005,0.725696,0.724104
2.57104e-005,0.724087,9.93079,0.202616,-0.123692,5.33087,0,2.56802e-005,0.725696,0.724087
2.57425e-005,0.724062,9.93207,0.227445,-0.123705,5.33101,0,2.57993e-005,0.725638,0.724069
2.58026e-005,0.724044,9.93335,0.252277,-0.123717,5.33213,0,2.5775e-005,0.725638,0.724044
2.5914e-005,0.724027,9.93462,0.277112,-0.123733,5.33214,0,2.59928e-005,0.725581,0.724036
2.58848e-005,0.724003,9.93589,0.30195,-0.123743,5.33338,0,2.58601e-005,0.725581,0.724003
2.60933e-005,0.723994,9.93716,0.326791,-0.123759,5.33323,0,2.61546e-005,0.725526,0.724006
2.59578e-005,0.723962,9.93842,0.351636,-0.123768,5.33462,0,2.59366e-005,0.725526,0.723962
2.62421e-005,0.723965,9.93968,0.376483,-0.123785,5.33531,0,2.62114e-005,0.725526,0.723965
2.60228e-005,0.723922,9.94093,0.401334,-0.123794,5.33585,0,2.60056e-005,0.725471,0.723922
2.6288e-005,0.723924,9.94219,0.426188,-0.12381,5.33656,0,2.62586e-005,0.725471,0.723923
2.60809e-005,0.723882,9.94344,0.451045,-0.123819,5.33707,0,2.60685e-005,0.725417,0.723883
2.63249e-005,0.723883,9.94468,0.475905,-0.123835,5.33779,0,2.62966e-005,0.725417,0.723883
2.61333e-005,0.723843,9.94593,0.500768,-0.123845,5.33828,0,2.61269e-005,0.725365,0.723845
2.63532e-005,0.723843,9.94717,0.525635,-0.12386,5.33902,0,2.63261e-005,0.725365,0.723843
2.61816e-005,0.723806,9.9484,0.550504,-0.12387,5.33947,0,2.61824e-005,0.725313,0.723808
2.63733e-005,0.723804,9.94964,0.575377,-0.123885,5.34025,0,2.63475e-005,0.725313,0.723803
2.62276e-005,0.723769,9.95087,0.600252,-0.123895,5.34065,0,2.62374e-005,0.725262,0.723772
2.6386e-005,0.723765,9.95209,0.625131,-0.12391,5.34146,0,2.63615e-005,0.725262,0.723764
2.62734e-005,0.723733,9.95332,0.650013,-0.123921,5.34181,0,2.62943e-005,0.725211,0.723737
2.63917e-005,0.723726,9.95454,0.674898,-0.123934,5.34267,0,2.63687e-005,0.725211,0.723726
2.63214e-005,0.723699,9.95576,0.699785,-0.123947,5.34295,0,2.63564e-005,0.725162,0.723704
2.63909e-005,0.723688,9.95697,0.724676,-0.123959,5.34388,0,2.63696e-005,0.725162,0.723688
2.6375e-005,0.723666,9.95818,0.74957,-0.123972,5.34406,0,2.64274e-005,0.725113,0.723672
2.63843e-005,0.723651,9.95939,0.774467,-0.123984,5.34507,0,2.6365e-005,0.725113,0.723651
2.64376e-005,0.723635,9.9606,0.799367,-0.123998,5.34515,0,2.65089e-005,0.725064,0.723643
2.63725e-005,0.723614,9.9618,0.82427,-0.124009,5.34626,0,2.63554e-005,0.725064,0.723614
2.6511e-005,0.723606,9.963,0.849176,-0.124024,5.34619,0,2.65675e-005,0.725017,0.723616
2.63561e-005,0.723577,9.9642,0.874085,-0.124033,5.34744,0,2.63417e-005,0.725017,0.723577
2.65621e-005,0.723579,9.96539,0.898997,-0.124048,5.34809,0,2.65395e-005,0.725017,0.723579
2.63359e-005,0.723541,9.96658,0.923912,-0.124058,5.34861,0,2.63248e-005,0.72497,0.723542
2.6528e-005,0.723543,9.96777,0.94883,-0.124073,5.34927,0,2.65062e-005,0.72497,0.723542
2.63129e-005,0.723506,9.96895,0.973751,-0.124082,5.34977,0,2.63058e-005,0.724924,0.723507
2.6489e-005,0.723506,9.97014,0.998675,-0.124097,5.35044,0,2.6468e-005,0.724924,0.723506
2.6288e-005,0.723471,9.97132,1.0236,-0.124107,5.35092,0,2.62858e-005,0.724878,0.723472
2.64453e-005,0.72347,9.97249,1.04853,-0.124121,5.35161,0,2.64251e-005,0.724878,0.72347
2.62624e-005,0.723437,9.97367,1.07346,-0.124131,5.35205,0,2.62664e-005,0.724833,0.723439
2.63973e-005,0.723435,9.97484,1.0984,-0.124145,5.35277,0,2.63779e-005,0.724833,0.723434
2.62376e-005,0.723404,9.976,1.12334,-0.124155,5.35318,0,2.62493e-005,0.724788,0.723406
2.63452e-005,0.723399,9.97717,1.14828,-0.124169,5.35393,0,2.63269e-005,0.724788,0.723399
2.62154e-005,0.723371,9.97833,1.17322,-0.12418,5.35428,0,2.62369e-005,0.724744,0.723375
2.62896e-005,0.723364,9.97949,1.19817,-0.124193,5.35508,0,2.62723e-005,0.724744,0.723364
2.6198e-005,0.72334,9.98064,1.22312,-0.124204,5.35537,0,2.62318e-005,0.7247,0.723344
2.62307e-005,0.72333,9.9818,1.24807,-0.124216,5.35622,0,2.62147e-005,0.7247,0.72333
2.61882e-005,0.72331,9.98295,1.27303,-0.124229,5.35643,0,2.62374e-005,0.724657,0.723315
2.61689e-005,0.723296,9.98409,1.29799,-0.12424,5.35736,0,2.61545e-005,0.724657,0.723296
2.6189e-005,0.723281,9.98524,1.32295,-0.124254,5.35746,0,2.62551e-005,0.724614,0.723288
2.61048e-005,0.723262,9.98638,1.34792,-0.124264,5.35849,0,2.60923e-005,0.724614,0.723262
2.62021e-005,0.723255,9.98752,1.37288,-0.124278,5.35846,0,2.62551e-005,0.724572,0.723264
2.60389e-005,0.723229,9.98866,1.39785,-0.124287,5.35961,0,2.60285e-005,0.724572,0.723229
2.6198e-005,0.72323,9.98979,1.42283,-0.124302,5.36022,0,2.61803e-005,0.724572,0.72323
2.59716e-005,0.723196,9.99092,1.4478,-0.124311,5.36072,0,2.59641e-005,0.72453,0.723196
2.61199e-005,0.723197,9.99205,1.47278,-0.124325,5.36135,0,2.61028e-005,0.72453,0.723196
2.59039e-005,0.723163,9.99317,1.49776,-0.124334,5.36182,0,2.58998e-005,0.724489,0.723164
2.60393e-005,0.723163,9.9943,1.52275,-0.124348,5.36246,0,2.60227e-005,0.724489,0.723163
2.58364e-005,0.723131,9.99542,1.54773,-0.124358,5.36292,0,2.58366e-005,0.724448,0.723133
2.59563e-005,0.72313,9.99653,1.57272,-0.124371,5.36357,0,2.59403e-005,0.724448,0.72313
2.57702e-005,0.7231,9.99765,1.59772,-0.124381,5.364,0,2.57759e-005,0.724407,0.723102
2.58712e-005,0.723098,9.99876,1.62271,-0.124394,5.36468,0,2.58558e-005,0.724407,0.723097
2.57066e-005,0.723069,9.99987,1.64771,-0.124404,5.36507,0,2.57192e-005,0.724367,0.723072
2.57842e-005,0.723065,10.001,1.67271,-0.124417,5.36578,0,2.57696e-005,0.724367,0.723065
2.56472e-005,0.723039,10.0021,1.69772,-0.124428,5.36612,0,2.56685e-005,0.724327,0.723042
2.56955e-005,0.723033,10.0032,1.72272,-0.12444,5.36687,0,2.56818e-005,0.724327,0.723033
2.55938e-005,0.72301,10.0043,1.74773,-0.124451,5.36716,0,2.56263e-005,0.724287,0.723014
2.56055e-005,0.723001,10.0054,1.77274,-0.124463,5.36796,0,2.55928e-005,0.724287,0.723001
2.5549e-005,0.722983,10.0065,1.79776,-0.124475,5.36817,0,2.55956e-005,0.724248,0.722987
2.55144e-005,0.722969,10.0076,1.82278,-0.124485,5.36904,0,2.55029e-005,0.724248,0.722969
2.55158e-005,0.722956,10.0086,1.8478,-0.124498,5.36916,0,2.55777e-005,0.724209,0.722962
2.54225e-005,0.722938,10.0097,1.87282,-0.124508,5.37011,0,2.54126e-005,0.724209,0.722938
2.54953e-005,0.722931,10.0108,1.89784,-0.124522,5.37011,0,2.55453e-005,0.724171,0.722939
2.53303e-005,0.722907,10.0119,1.92287,-0.12453,5.37118,0,2.53224e-005,0.724171,0.722907
2.54607e-005,0.722908,10.013,1.9479,-0.124544,5.37176,0,2.5446e-005,0.724171,0.722908
2.52384e-005,0.722877,10.014,1.97294,-0.124553,5.37224,0,2.52329e-005,0.724133,0.722877
2.53598e-005,0.722877,10.0151,1.99797,-0.124566,5.37283,0,2.53455e-005,0.724133,0.722877
2.51472e-005,0.722846,10.0162,2.02301,-0.124575,5.37329,0,2.51448e-005,0.724095,0.722847
2.52578e-005,0.722846,10.0173,2.04806,-0.124588,5.37389,0,2.52438e-005,0.724095,0.722846
2.50575e-005,0.722817,10.0183,2.0731,-0.124597,5.37433,0,2.5059e-005,0.724057,0.722818
2.51547e-005,0.722815,10.0194,2.09815,-0.12461,5.37495,0,2.51412e-005,0.724057,0.722815
2.49702e-005,0.722787,10.0204,2.1232,-0.12462,5.37536,0,2.49767e-005,0.72402,0.722789
2.50507e-005,0.722785,10.0215,2.14825,-0.124632,5.376,0,2.50378e-005,0.72402,0.722785
2.48864e-005,0.722759,10.0226,2.1733,-0.124642,5.37637,0,2.48992e-005,0.723983,0.722761
2.49461e-005,0.722754,10.0236,2.19836,-0.124654,5.37704,0,2.49337e-005,0.723983,0.722754
2.48076e-005,0.722731,10.0247,2.22342,-0.124664,5.37738,0,2.48285e-005,0.723946,0.722733
2.48409e-005,0.722724,10.0257,2.24849,-0.124676,5.37808,0,2.48293e-005,0.723946,0.722724
2.47355e-005,0.722703,10.0268,2.27355,-0.124687,5.37836,0,2.47667e-005,0.723909,0.722707
2.47354e-005,0.722694,10.0278,2.29862,-0.124697,5.37912,0,2.47247e-005,0.723909,0.722694
2.46724e-005,0.722677,10.0288,2.32369,-0.124709,5.37933,0,2.47166e-005,0.723873,0.722682
2.46299e-005,0.722665,10.0299,2.34876,-0.124719,5.38014,0,2.46203e-005,0.723873,0.722665
2.4621e-005,0.722652,10.0309,2.37384,-0.124732,5.38027,0,2.46795e-005,0.723837,0.722658
2.45246e-005,0.722636,10.0319,2.39892,-0.124741,5.38117,0,2.45164e-005,0.723837,0.722636
2.45826e-005,0.722629,10.033,2.424,-0.124754,5.38118,0,2.46301e-005,0.723801,0.722637
2.44198e-005,0.722606,10.034,2.44908,-0.124762,5.38218,0,2.44134e-005,0.723801,0.722607
2.4532e-005,0.722607,10.035,2.47417,-0.124775,5.38274,0,2.45192e-005,0.723801,0.722607
2.4316e-005,0.722578,10.036,2.49926,-0.124783,5.38319,0,2.43118e-005,0.723766,0.722578
2.44205e-005,0.722578,10.0371,2.52435,-0.124796,5.38375,0,2.4408e-005,0.723766,0.722578
2.42138e-005,0.722549,10.0381,2.54944,-0.124805,5.38419,0,2.42124e-005,0.72373,0.72255
2.43087e-005,0.722549,10.0391,2.57454,-0.124817,5.38476,0,2.42965e-005,0.72373,0.722549
2.41137e-005,0.722521,10.0401,2.59964,-0.124826,5.38518,0,2.41159e-005,0.723695,0.722522
2.41966e-005,0.72252,10.0411,2.62474,-0.124838,5.38577,0,2.41848e-005,0.723695,0.72252
2.40165e-005,0.722494,10.0421,2.64984,-0.124847,5.38616,0,2.40233e-005,0.72366,0.722495
2.40844e-005,0.722491,10.0431,2.67495,-0.124859,5.38677,0,2.4073e-005,0.72366,0.722491
2.39233e-005,0.722467,10.0441,2.70006,-0.124868,5.38713,0,2.39361e-005,0.723626,0.722469
2.39721e-005,0.722463,10.0451,2.72517,-0.12488,5.38776,0,2.39613e-005,0.723626,0.722463
2.38355e-005,0.72244,10.0461,2.75029,-0.12489,5.38808,0,2.38557e-005,0.723591,0.722443
2.386e-005,0.722434,10.0471,2.7754,-0.124901,5.38875,0,2.38498e-005,0.723591,0.722434
2.37546e-005,0.722415,10.0481,2.80052,-0.124911,5.38902,0,2.37845e-005,0.723557,0.722418
2.37482e-005,0.722406,10.0491,2.82564,-0.124921,5.38973,0,2.37388e-005,0.723557,0.722406
2.36828e-005,0.72239,10.0501,2.85077,-0.124932,5.38994,0,2.37249e-005,0.723523,0.722394
2.36369e-005,0.722378,10.0511,2.87589,-0.124942,5.39071,0,2.36285e-005,0.723523,0.722378
2.36226e-005,0.722366,10.0521,2.90102,-0.124954,5.39084,0,2.36781e-005,0.723489,0.722372
2.35263e-005,0.722351,10.0531,2.92615,-0.124962,5.39169,0,2.35192e-005,0.723489,0.722351
2.35752e-005,0.722344,10.054,2.95129,-0.124975,5.3917,0,2.36203e-005,0.723456,0.722352
2.34168e-005,0.722323,10.055,2.97642,-0.124983,5.39265,0,2.34113e-005,0.723456,0.722324
2.35169e-005,0.722324,10.056,3.00156,-0.124995,5.39318,0,2.35054e-005,0.723456,0.722324
2.33086e-005,0.722296,10.057,3.0267,-0.125003,5.39361,0,2.33052e-005,0.723423,0.722297
2.34018e-005,0.722296,10.0579,3.05185,-0.125015,5.39414,0,2.33906e-005,0.723423,0.722296
2.32024e-005,0.722269,10.0589,3.07699,-0.125024,5.39456,0,2.32016e-005,0.723389,0.72227
2.32869e-005,0.722269,10.0599,3.10214,-0.125036,5.39511,0,2.32759e-005,0.723389,0.722269
2.30986e-005,0.722243,10.0608,3.12729,-0.125044,5.3955,0,2.31012e-005,0.723356,0.722244
2.31722e-005,0.722242,10.0618,-3.13074,-0.125056,5.39606,0,2.31615e-005,0.723356,0.722241
2.29981e-005,0.722217,10.0628,-3.10558,-0.125064,5.39644,0,2.30049e-005,0.723324,0.722218
2.30577e-005,0.722214,10.0637,-3.08043,-0.125075,5.39701,0,2.30474e-005,0.723324,0.722214
2.29017e-005,0.722191,10.0647,-3.05527,-0.125084,5.39736,0,2.29141e-005,0.723291,0.722193
2.29436e-005,0.722187,10.0656,-3.0301,-0.125095,5.39796,0,2.29338e-005,0.723291,0.722187
2.28107e-005,0.722166,10.0666,-3.00494,-0.125104,5.39827,0,2.28302e-005,0.723259,0.722169
2.283e-005,0.722161,10.0675,-2.97977,-0.125115,5.3989,0,2.28207e-005,0.723259,0.722161
2.27267e-005,0.722142,10.0685,-2.9546,-0.125125,5.39916,0,2.27553e-005,0.723227,0.722145
2.2717e-005,0.722134,10.0694,-2.92943,-0.125135,5.39984,0,2.27085e-005,0.723227,0.722134
2.26516e-005,0.722119,10.0704,-2.90425,-0.125145,5.40004,0,2.26917e-005,0.723195,0.722123
2.26048e-005,0.722108,10.0713,-2.87908,-0.125154,5.40077,0,2.25972e-005,0.723195,0.722108
2.25879e-005,0.722096,10.0722,-2.8539,-0.125166,5.40089,0,2.26407e-005,0.723163,0.722102
2.24936e-005,0.722081,10.0732,-2.82871,-0.125174,5.4017,0,2.24872e-005,0.723163,0.722082
2.25366e-005,0.722075,10.0741,-2.80353,-0.125186,5.40172,0,2.25796e-005,0.723131,0.722082
2.23837e-005,0.722055,10.075,-2.77834,-0.125193,5.40262,0,2.23788e-005,0.723131,0.722056
2.24753e-005,0.722056,10.076,-2.75316,-0.125205,5.40312,0,2.24648e-005,0.723131,0.722056
2.22754e-005,0.72203,10.0769,-2.72796,-0.125213,5.40353,0,2.22725e-005,0.7231,0.72203
2.23607e-005,0.72203,10.0778,-2.70277,-0.125224,5.40404,0,2.23504e-005,0.7231,0.72203
2.21692e-005,0.722004,10.0787,-2.67758,-0.125232,5.40443,0,2.21687e-005,0.723068,0.722005
2.22465e-005,0.722004,10.0796,-2.65238,-0.125243,5.40495,0,2.22364e-005,0.723068,0.722004
2.20656e-005,0.721979,10.0806,-2.62718,-0.125251,5.40533,0,2.20683e-005,0.723037,0.72198
2.21327e-005,0.721978,10.0815,-2.60197,-0.125262,5.40586,0,2.21228e-005,0.723037,0.721978
2.19653e-005,0.721954,10.0824,-2.57677,-0.125271,5.40622,0,2.1972e-005,0.723006,0.721956
2.20193e-005,0.721952,10.0833,-2.55156,-0.125281,5.40677,0,2.20098e-005,0.723006,0.721952
2.18692e-005,0.72193,10.0842,-2.52635,-0.12529,5.4071,0,2.18811e-005,0.722975,0.721932
2.19066e-005,0.721927,10.0851,-2.50114,-0.1253,5.40767,0,2.18975e-005,0.722975,0.721926
2.17784e-005,0.721907,10.086,-2.47593,-0.125309,5.40796,0,2.17971e-005,0.722945,0.721909
2.17945e-005,0.721901,10.0869,-2.45071,-0.125319,5.40857,0,2.17859e-005,0.722945,0.721901
2.16944e-005,0.721883,10.0878,-2.42549,-0.125328,5.40882,0,2.17218e-005,0.722914,0.721886
2.16832e-005,0.721876,10.0887,-2.40027,-0.125338,5.40946,0,2.16753e-005,0.722914,0.721876
2.16192e-005,0.721861,10.0896,-2.37505,-0.125348,5.40965,0,2.16574e-005,0.722884,0.721865
2.15728e-005,0.721851,10.0905,-2.34982,-0.125356,5.41035,0,2.15658e-005,0.722884,0.721851
2.15549e-005,0.72184,10.0914,-2.3246,-0.125367,5.41046,0,2.16051e-005,0.722854,0.721845
2.14636e-005,0.721826,10.0923,-2.29937,-0.125375,5.41123,0,2.14577e-005,0.722854,0.721826
2.15026e-005,0.72182,10.0932,-2.27414,-0.125386,5.41125,0,2.15436e-005,0.722824,0.721827
2.13558e-005,0.721801,10.0941,-2.2489,-0.125393,5.4121,0,2.13513e-005,0.722824,0.721802
2.14411e-005,0.721802,10.095,-2.22366,-0.125405,5.41258,0,2.14312e-005,0.722824,0.721802
2.12497e-005,0.721777,10.0958,-2.19843,-0.125412,5.41297,0,2.12471e-005,0.722794,0.721777
2.13291e-005,0.721777,10.0967,-2.17319,-0.125423,5.41345,0,2.13194e-005,0.722794,0.721777
2.11457e-005,0.721753,10.0976,-2.14794,-0.12543,5.41383,0,2.11454e-005,0.722764,0.721753
2.12176e-005,0.721752,10.0985,-2.1227,-0.125441,5.41433,0,2.12081e-005,0.722764,0.721752
2.10443e-005,0.721729,10.0993,-2.09745,-0.125449,5.41469,0,2.1047e-005,0.722735,0.72173
2.11066e-005,0.721728,10.1002,-2.0722,-0.125459,5.41519,0,2.10974e-005,0.722735,0.721728
2.09462e-005,0.721705,10.1011,-2.04695,-0.125467,5.41553,0,2.09528e-005,0.722706,0.721707
2.09962e-005,0.721703,10.1019,-2.0217,-0.125477,5.41606,0,2.09873e-005,0.722706,0.721703
2.08523e-005,0.721682,10.1028,-1.99644,-0.125485,5.41637,0,2.08638e-005,0.722676,0.721684
2.08865e-005,0.721679,10.1037,-1.97118,-0.125495,5.41691,0,2.0878e-005,0.722676,0.721679
2.07635e-005,0.72166,10.1045,-1.94592,-0.125504,5.41719,0,2.07814e-005,0.722647,0.721662
2.07776e-005,0.721655,10.1054,-1.92066,-0.125513,5.41777,0,2.07696e-005,0.722647,0.721655
2.06814e-005,0.721638,10.1063,-1.89539,-0.125522,5.418,0,2.07075e-005,0.722618,0.721641
2.06696e-005,0.721631,10.1071,-1.87013,-0.125531,5.41862,0,2.06622e-005,0.722618,0.721631
2.06076e-005,0.721617,10.108,-1.84486,-0.12554,5.4188,0,2.06441e-005,0.72259,0.721621
2.05625e-005,0.721607,10.1088,-1.81959,-0.125549,5.41946,0,2.0556e-005,0.72259,0.721607
2.05444e-005,0.721597,10.1097,-1.79431,-0.125559,5.41957,0,2.05923e-005,0.722561,0.721602
2.04567e-005,0.721583,10.1105,-1.76904,-0.125566,5.4203,0,2.04512e-005,0.722561,0.721583
2.04927e-005,0.721578,10.1114,-1.74376,-0.125577,5.42032,0,2.05318e-005,0.722533,0.721584
2.03522e-005,0.72156,10.1122,-1.71848,-0.125584,5.42113,0,2.03481e-005,0.722533,0.72156
2.04324e-005,0.72156,10.113,-1.6932,-0.125595,5.42159,0,2.04231e-005,0.722533,0.72156
2.02495e-005,0.721537,10.1139,-1.66792,-0.125602,5.42196,0,2.02471e-005,0.722504,0.721537
2.03241e-005,0.721537,10.1147,-1.64263,-0.125612,5.42242,0,2.0315e-005,0.722504,0.721537
2.01489e-005,0.721514,10.1155,-1.61734,-0.125619,5.42278,0,2.01487e-005,0.722476,0.721514
2.02164e-005,0.721513,10.1164,-1.59205,-0.125629,5.42325,0,2.02075e-005,0.722476,0.721513
2.00509e-005,0.721491,10.1172,-1.56676,-0.125637,5.42359,0,2.00535e-005,0.722448,0.721492
2.01094e-005,0.72149,10.118,-1.54147,-0.125647,5.42407,0,2.01007e-005,0.722448,0.72149
1.99561e-005,0.721469,10.1189,-1.51617,-0.125654,5.4244,0,1.99624e-005,0.72242,0.72147
2.00029e-005,0.721467,10.1197,-1.49087,-0.125664,5.42489,0,1.99945e-005,0.72242,0.721467
1.98652e-005,0.721447,10.1205,-1.46557,-0.125671,5.42519,0,1.98763e-005,0.722393,0.721448
1.98972e-005,0.721444,10.1213,-1.44027,-0.125681,5.42571,0,1.98891e-005,0.722393,0.721444
1.97795e-005,0.721426,10.1222,-1.41497,-0.125689,5.42598,0,1.97965e-005,0.722365,0.721428
1.97922e-005,0.721421,10.123,-1.38966,-0.125698,5.42652,0,1.97847e-005,0.722365,0.721421
1.97e-005,0.721405,10.1238,-1.36435,-0.125706,5.42675,0,1.97249e-005,0.722338,0.721407
1.96882e-005,0.721398,10.1246,-1.33904,-0.125715,5.42733,0,1.96812e-005,0.722338,0.721398
1.96287e-005,0.721385,10.1254,-1.31373,-0.125724,5.42751,0,1.96634e-005,0.72231,0.721388
1.95852e-005,0.721375,10.1262,-1.28841,-0.125732,5.42814,0,1.9579e-005,0.72231,0.721375
1.95674e-005,0.721365,10.127,-1.2631,-0.125742,5.42824,0,1.9613e-005,0.722283,0.72137
1.94834e-005,0.721353,10.1278,-1.23778,-0.125749,5.42893,0,1.94782e-005,0.722283,0.721353
1.95172e-005,0.721347,10.1287,-1.21246,-0.125759,5.42896,0,1.95544e-005,0.722256,0.721353
1.9383e-005,0.72133,10.1295,-1.18714,-0.125765,5.42973,0,1.93791e-005,0.722256,0.721331
1.94588e-005,0.721331,10.1303,-1.16181,-0.125776,5.43016,0,1.945e-005,0.722256,0.721331
1.92842e-005,0.721308,10.1311,-1.13648,-0.125782,5.43051,0,1.9282e-005,0.722229,0.721309
1.93548e-005,0.721308,10.1319,-1.11116,-0.125792,5.43095,0,1.93462e-005,0.722229,0.721308
1.91876e-005,0.721287,10.1326,-1.08583,-0.125799,5.4313,0,1.91874e-005,0.722202,0.721287
1.92515e-005,0.721286,10.1334,-1.06049,-0.125809,5.43174,0,1.9243e-005,0.722202,0.721286
1.90934e-005,0.721265,10.1342,-1.03516,-0.125815,5.43207,0,1.9096e-005,0.722176,0.721266
1.91487e-005,0.721264,10.135,-1.00982,-0.125825,5.43253,0,1.91405e-005,0.722176,0.721264
1.90024e-005,0.721244,10.1358,-0.984483,-0.125832,5.43284,0,1.90084e-005,0.722149,0.721245
1.90466e-005,0.721242,10.1366,-0.959142,-0.125841,5.43331,0,1.90387e-005,0.722149,0.721242
1.89152e-005,0.721223,10.1374,-0.9338,-0.125849,5.43359,0,1.89257e-005,0.722123,0.721224
1.89453e-005,0.72122,10.1382,-0.908455,-0.125858,5.43409,0,1.89376e-005,0.722123,0.72122
1.88328e-005,0.721203,10.1389,-0.883109,-0.125865,5.43434,0,1.88491e-005,0.722097,0.721204
1.88447e-005,0.721198,10.1397,-0.857761,-0.125874,5.43486,0,1.88375e-005,0.722097,0.721198
1.87566e-005,0.721183,10.1405,-0.83241,-0.125882,5.43508,0,1.87803e-005,0.722071,0.721185
1.8745e-005,0.721176,10.1413,-0.807058,-0.12589,5.43563,0,1.87384e-005,0.722071,0.721176
1.8688e-005,0.721164,10.142,-0.781704,-0.125899,5.4358,0,1.87212e-005,0.722045,0.721167
1.86463e-005,0.721155,10.1428,-0.756348,-0.125906,5.4364,0,1.86405e-005,0.722045,0.721155
1.86292e-005,0.721145,10.1436,-0.73099,-0.125915,5.4365,0,1.86726e-005,0.722019,0.72115
1.85488e-005,0.721133,10.1444,-0.70563,-0.125922,5.43716,0,1.85439e-005,0.722019,0.721133
1.85808e-005,0.721128,10.1451,-0.680268,-0.125932,5.43718,0,1.86163e-005,0.721993,0.721134
1.84527e-005,0.721112,10.1459,-0.654904,-0.125938,5.43791,0,1.8449e-005,0.721993,0.721112
1.85247e-005,0.721113,10.1466,-0.629539,-0.125948,5.43832,0,1.85164e-005,0.721993,0.721112
1.83583e-005,0.721091,10.1474,-0.604171,-0.125954,5.43866,0,1.83561e-005,0.721967,0.721091
1.84253e-005,0.721091,10.1482,-0.578802,-0.125963,5.43908,0,1.84171e-005,0.721967,0.721091
1.82658e-005,0.72107,10.1489,-0.55343,-0.12597,5.4394,0,1.82656e-005,0.721942,0.721071
1.83264e-005,0.72107,10.1497,-0.528057,-0.125979,5.43983,0,1.83184e-005,0.721942,0.72107
1.81757e-005,0.72105,10.1504,-0.502682,-0.125986,5.44014,0,1.81781e-005,0.721917,0.721051
